,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
1927,usa,2013,0,0,1,0,3,,David Moss,31,H,10,4,3,7,4,5,3,0,1,0.400,0.300,0.700
1928,usa,2013,0,0,1,0,4,,Justin Faulk,21,P,10,0,6,6,2,1,0,0,0,0.000,0.600,0.600
1929,usa,2013,0,0,1,0,5,,Tim Stapleton,30,H,10,2,3,5,2,-1,0,0,0,0.200,0.300,0.500
1930,usa,2013,0,0,1,0,6,,Bobby Butler,26,H,8,3,1,4,2,1,2,0,1,0.375,0.125,0.500
1931,usa,2013,0,0,1,0,7,,Erik Johnson,25,P,10,2,2,4,20,5,1,0,0,0.200,0.200,0.400
1932,usa,2013,0,0,1,0,8,,Matt Hunwick,27,P,10,2,2,4,2,9,0,0,0,0.200,0.200,0.400
1933,usa,2013,0,0,1,0,9,,Stephen Gionta,29,H,10,3,0,3,2,-2,0,0,0,0.300,0.000,0.300
1934,usa,2013,0,0,1,0,10,,Nate Thompson,28,H,10,1,2,3,8,1,0,0,0,0.100,0.200,0.300
1935,usa,2013,0,0,1,0,11,,Danny Kristo,22,H,10,1,2,3,2,-1,0,0,0,0.100,0.200,0.300
1936,usa,2013,0,0,1,0,12,,Jacob Trouba,19,P,7,1,2,3,2,-1,1,0,0,0.143,0.286,0.429
1937,usa,2013,0,0,1,0,13,,Drew LeBlanc,23,H,6,0,3,3,0,1,0,0,0,0.000,0.500,0.500
1938,usa,2013,0,0,1,0,14,,Alex Galchenyuk,19,H,4,2,0,2,0,-3,0,0,2,0.500,0.000,0.500
1939,usa,2013,0,0,1,0,15,,Ryan Carter,29,H,10,1,1,2,10,0,0,1,0,0.100,0.100,0.200
1940,usa,2013,0,0,1,0,16,,Aaron Palushaj,23,H,9,1,1,2,12,-1,0,0,1,0.111,0.111,0.222
1941,usa,2013,0,0,1,0,17,,Matt Carle,28,P,10,0,2,2,0,0,0,0,0,0.000,0.200,0.200
1942,usa,2013,0,0,1,0,18,,Chris Butler,26,P,10,0,2,2,0,-1,0,0,0,0.000,0.200,0.200
1943,usa,2013,0,0,1,0,19,,Jamie McBain,25,P,10,0,2,2,2,-2,0,0,0,0.000,0.200,0.200
1944,usa,2013,0,0,1,0,20,,Nick Bjugstad,20,H,10,0,2,2,0,-2,0,0,0,0.000,0.200,0.200
1945,usa,2013,0,0,1,0,21,,T.J. Oshie,26,H,4,1,0,1,2,-1,0,0,0,0.250,0.000,0.250
1946,usa,2013,0,0,1,0,22,,Jeff Petry,25,P,10,0,0,0,4,-3,0,0,0,0.000,0.000,0.000
1947,usa,2013,0,0,1,0,23,,Ben Bishop,26,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
1948,usa,2013,0,0,1,0,24,,John Gibson,19,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
1949,usa,2012,0,0,0,1,1,,Max Pacioretty,23,H,8,2,10,12,4,5,0,0,1,0.250,1.250,1.500
1950,usa,2012,0,0,0,1,2,,Paul Stastny,26,H,8,3,6,9,0,6,2,0,1,0.375,0.750,1.125
1951,usa,2012,0,0,0,1,3,,Justin Faulk,20,P,8,4,4,8,2,9,1,0,1,0.500,0.500,1.000
1952,usa,2012,0,0,0,1,4,,Bobby Ryan,25,H,8,5,2,7,0,4,1,0,2,0.625,0.250,0.875
1953,usa,2012,0,0,0,1,5,,Jeff Petry,24,P,8,2,3,5,4,4,0,0,0,0.250,0.375,0.625
1954,usa,2012,0,0,0,1,6,,Alex Goligoski,26,P,8,1,4,5,2,7,0,0,0,0.125,0.500,0.625
1955,usa,2012,0,0,0,1,7,,Cam Fowler,20,P,8,1,4,5,2,5,0,0,0,0.125,0.500,0.625
1956,usa,2012,0,0,0,1,8,,Jack Johnson,25,P,8,3,1,4,16,0,3,0,1,0.375,0.125,0.500
1957,usa,2012,0,0,0,1,9,,Kyle Palmieri,21,H,7,2,2,4,8,2,0,0,0,0.286,0.286,0.571
1958,usa,2012,0,0,0,1,10,,Justin Abdelkader,25,H,8,1,3,4,4,4,0,0,0,0.125,0.375,0.500
1959,usa,2012,0,0,0,1,11,,Jim Slater,29,H,8,2,1,3,6,-2,0,0,0,0.250,0.125,0.375
1960,usa,2012,0,0,0,1,12,,Kyle Okposo,24,H,8,2,1,3,0,2,0,0,0,0.250,0.125,0.375
1961,usa,2012,0,0,0,1,13,,Patrick Dwyer,28,H,8,1,2,3,0,0,0,1,0,0.125,0.250,0.375
1962,usa,2012,0,0,0,1,14,,Cam Atkinson,22,H,8,1,2,3,4,3,0,0,0,0.125,0.250,0.375
1963,usa,2012,0,0,0,1,15,,Joseph Crabb,29,H,8,0,3,3,4,2,0,0,0,0.000,0.375,0.375
1964,usa,2012,0,0,0,1,16,,Nate Thompson,27,H,8,2,0,2,0,0,0,0,0,0.250,0.000,0.250
1965,usa,2012,0,0,0,1,17,,Chris Butler,25,P,8,1,1,2,0,1,0,0,0,0.125,0.125,0.250
1966,usa,2012,0,0,0,1,18,,J.T. Brown,21,H,6,1,1,2,0,4,0,0,0,0.167,0.167,0.333
1967,usa,2012,0,0,0,1,19,,Ryan Lasch,25,H,7,0,2,2,0,-1,0,0,0,0.000,0.286,0.286
1968,usa,2012,0,0,0,1,20,,Craig Smith,22,H,4,0,2,2,2,1,0,0,0,0.000,0.500,0.500
1969,usa,2012,0,0,0,1,21,,Justin Braun,25,P,8,0,0,0,2,-4,0,0,0,0.000,0.000,0.000
1970,usa,2012,0,0,0,1,22,,Jim Howard,28,M,7,0,0,0,2,,0,0,0,0.000,0.000,0.000
1971,usa,2012,0,0,0,1,23,,Richard Bachman,24,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
1972,usa,2011,0,0,0,1,1,,Derek Stepan,20,H,7,2,5,7,2,-1,1,0,0,0.286,0.714,1.000
1973,usa,2011,0,0,0,1,2,,Craig Smith,21,H,7,3,3,6,4,2,2,0,0,0.429,0.429,0.857
1974,usa,2011,0,0,0,1,3,,Blake Wheeler,24,H,7,2,3,5,6,-1,0,0,1,0.286,0.429,0.714
1975,usa,2011,0,0,0,1,4,,Ryan Shannon,28,H,7,1,3,4,0,0,0,0,0,0.143,0.429,0.571
1976,usa,2011,0,0,0,1,5,,Chris Kreider,19,H,7,2,1,3,6,1,1,0,1,0.286,0.143,0.429
1977,usa,2011,0,0,0,1,6,,Nick Palmieri,21,H,6,2,1,3,0,-1,1,0,1,0.333,0.167,0.500
1978,usa,2011,0,0,0,1,7,,Jack Johnson,24,P,7,1,2,3,8,-4,0,0,0,0.143,0.286,0.429
1979,usa,2011,0,0,0,1,8,,Cam Fowler,19,P,7,1,2,3,2,-3,1,0,0,0.143,0.286,0.429
1980,usa,2011,0,0,0,1,9,,Kevin Shattenkirk,22,P,7,1,2,3,6,0,0,0,0,0.143,0.286,0.429
1981,usa,2011,0,0,0,1,10,,Mike Komisarek,29,P,7,1,1,2,6,-3,0,0,0,0.143,0.143,0.286
1982,usa,2011,0,0,0,1,11,,Yan Stastny,28,H,7,1,1,2,4,0,0,0,0,0.143,0.143,0.286
1983,usa,2011,0,0,0,1,12,,Clay Wilson,28,P,7,0,2,2,0,1,0,0,0,0.000,0.286,0.286
1984,usa,2011,0,0,0,1,13,,Andy Miele,23,H,2,0,2,2,2,0,0,0,0,0.000,1.000,1.000
1985,usa,2011,0,0,0,1,14,,Mark Stuart,27,P,7,1,0,1,8,1,0,0,0,0.143,0.000,0.143
1986,usa,2011,0,0,0,1,15,,Jack Skille,23,H,7,1,0,1,2,-1,0,0,0,0.143,0.000,0.143
1987,usa,2011,0,0,0,1,16,,James van Riemsdyk,21,H,2,1,0,1,2,-3,0,0,0,0.500,0.000,0.500
1988,usa,2011,0,0,0,1,17,,Chris Porter,26,H,7,0,1,1,2,-4,0,0,0,0.000,0.143,0.143
1989,usa,2011,0,0,0,1,18,,Tim Stapleton,28,H,7,0,1,1,0,0,0,0,0,0.000,0.143,0.143
1990,usa,2011,0,0,0,1,19,,Ryan McDonagh,21,P,7,0,1,1,2,0,0,0,0,0.000,0.143,0.143
1991,usa,2011,0,0,0,1,20,,Paul Gaustad,29,H,6,0,1,1,4,-3,0,0,0,0.000,0.167,0.167
1992,usa,2011,0,0,0,1,21,,Ty Conklin,35,M,4,0,1,1,0,,0,0,0,0.000,0.250,0.250
1993,usa,2011,0,0,0,1,22,,Mark Fayne,23,P,4,0,1,1,0,-1,0,0,0,0.000,0.250,0.250
1994,usa,2011,0,0,0,1,23,,Mike Brown,25,H,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
1995,usa,2011,0,0,0,1,24,,Al Montoya,26,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
1996,usa,2010,0,0,0,1,1,,Brandon Dubinsky,24,H,6,3,7,10,2,3,2,0,0,0.500,1.167,1.667
1997,usa,2010,0,0,0,1,2,,T.J. Oshie,23,H,6,4,2,6,2,1,1,1,2,0.667,0.333,1.000
1998,usa,2010,0,0,0,1,3,,Matt Gilroy,25,P,6,3,1,4,0,2,1,0,0,0.500,0.167,0.667
1999,usa,2010,0,0,0,1,4,,Ryan Potulny,25,H,6,2,2,4,0,-1,2,0,0,0.333,0.333,0.667
2000,usa,2010,0,0,0,1,5,,Keith Yandle,23,P,6,1,3,4,0,-1,1,0,0,0.167,0.500,0.667
2001,usa,2010,0,0,0,1,6,,Nick Foligno,22,H,6,3,0,3,0,4,0,0,1,0.500,0.000,0.500
2002,usa,2010,0,0,0,1,7,,David Moss,28,H,6,1,2,3,2,4,0,0,0,0.167,0.333,0.500
2003,usa,2010,0,0,0,1,8,,Kyle Okposo,22,H,6,1,2,3,0,2,0,0,0,0.167,0.333,0.500
2004,usa,2010,0,0,0,1,9,,Jack Johnson,23,P,6,0,3,3,4,3,0,0,0,0.000,0.500,0.500
2005,usa,2010,0,0,0,1,10,,T.J. Galiardi,22,H,6,0,3,3,8,1,0,0,0,0.000,0.500,0.500
2006,usa,2010,0,0,0,1,11,,Ryan Carter,26,H,6,1,1,2,4,1,0,0,0,0.167,0.167,0.333
2007,usa,2010,0,0,0,1,12,,Chris Kreider,19,H,6,1,1,2,0,3,0,0,0,0.167,0.167,0.333
2008,usa,2010,0,0,0,1,13,,Andy Greene,27,P,6,0,2,2,0,-1,0,0,0,0.000,0.333,0.333
2009,usa,2010,0,0,0,1,14,,Tim Kennedy,24,H,6,1,0,1,0,-2,1,0,0,0.167,0.000,0.167
2010,usa,2010,0,0,0,1,15,,Matt Greene,26,P,6,0,1,1,4,4,0,0,0,0.000,0.167,0.167
2011,usa,2010,0,0,0,1,16,,Jack Hillen,24,P,6,0,1,1,2,0,0,0,0,0.000,0.167,0.167
2012,usa,2010,0,0,0,1,17,,Mike Lundin,25,P,6,0,1,1,0,0,0,0,0,0.000,0.167,0.167
2013,usa,2010,0,0,0,1,18,,Christian Hanson,24,H,6,0,1,1,2,2,0,0,0,0.000,0.167,0.167
2014,usa,2010,0,0,0,1,19,,Scott Clemmensen,32,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
2015,usa,2010,0,0,0,1,20,,Eric Nystrom,27,H,6,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
2016,usa,2010,0,0,0,1,21,,Taylor Chorney,23,P,6,0,0,0,2,2,0,0,0,0.000,0.000,0.000
2017,usa,2010,0,0,0,1,22,,Ben Bishop,23,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2018,usa,2009,0,0,0,1,1,,John-Michael Liles,28,P,9,1,8,9,2,3,1,0,0,0.111,0.889,1.000
2019,usa,2009,0,0,0,1,2,,Dustin Brown,24,H,9,3,5,8,8,2,1,0,0,0.333,0.556,0.889
2020,usa,2009,0,0,0,1,3,,Jack Johnson,22,P,9,5,2,7,10,1,2,0,1,0.556,0.222,0.778
2021,usa,2009,0,0,0,1,4,,Patrick O'Sullivan,24,H,9,4,3,7,6,-1,0,0,0,0.444,0.333,0.778
2022,usa,2009,0,0,0,1,5,,Ron Hainsey,28,P,9,2,4,6,2,2,2,0,0,0.222,0.444,0.667
2023,usa,2009,0,0,0,1,6,,Kyle Okposo,21,H,9,2,3,5,10,3,1,0,0,0.222,0.333,0.556
2024,usa,2009,0,0,0,1,7,,David Backes,24,H,9,1,4,5,33,3,1,0,0,0.111,0.444,0.556
2025,usa,2009,0,0,0,1,8,,Jason Blake,35,H,9,1,3,4,4,5,1,0,0,0.111,0.333,0.444
2026,usa,2009,0,0,0,1,9,,Ryan Shannon,26,H,9,3,0,3,2,2,1,0,1,0.333,0.000,0.333
2027,usa,2009,0,0,0,1,10,,Drew Stafford,23,H,9,2,1,3,6,0,0,0,1,0.222,0.111,0.333
2028,usa,2009,0,0,0,1,11,,Keith Ballard,26,P,9,1,2,3,2,3,0,0,0,0.111,0.222,0.333
2029,usa,2009,0,0,0,1,12,,Ryan Suter,24,P,9,1,2,3,8,1,0,0,1,0.111,0.222,0.333
2030,usa,2009,0,0,0,1,13,,Matt Niskanen,22,P,9,1,2,3,2,2,1,0,0,0.111,0.222,0.333
2031,usa,2009,0,0,0,1,14,,T.J. Oshie,22,H,9,1,2,3,2,2,0,0,0,0.111,0.222,0.333
2032,usa,2009,0,0,0,1,15,,Lee Stempniak,26,H,9,2,0,2,6,-2,1,0,0,0.222,0.000,0.222
2033,usa,2009,0,0,0,1,16,,Joe Pavelski,24,H,5,1,1,2,0,1,0,0,0,0.200,0.200,0.400
2034,usa,2009,0,0,0,1,17,,Nick Foligno,21,H,9,0,2,2,4,3,0,0,0,0.000,0.222,0.222
2035,usa,2009,0,0,0,1,18,,Colin Wilson,19,H,9,0,2,2,2,0,0,0,0,0.000,0.222,0.222
2036,usa,2009,0,0,0,1,19,,Chris Higgins,25,H,6,1,0,1,2,3,0,0,0,0.167,0.000,0.167
2037,usa,2009,0,0,0,1,20,,Zach Bogosian,18,P,9,0,1,1,2,2,0,0,0,0.000,0.111,0.111
2038,usa,2009,0,0,0,1,21,,Robert Esche,31,M,8,0,0,0,2,,0,0,0,0.000,0.000,0.000
2039,usa,2009,0,0,0,1,22,,Colin Stuart,26,H,4,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
2040,usa,2009,0,0,0,1,23,,Peter Harrold,25,P,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2041,usa,2009,0,0,0,1,24,,Al Montoya,24,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2042,usa,2008,0,0,0,1,1,,Phil Kessel,20,H,7,6,4,10,6,4,3,0,1,0.857,0.571,1.429
2043,usa,2008,0,0,0,1,2,,Patrick Kane,19,H,7,3,7,10,0,0,3,0,0,0.429,1.000,1.429
2044,usa,2008,0,0,0,1,3,,Dustin Brown,23,H,7,5,4,9,22,2,2,0,2,0.714,0.571,1.286
2045,usa,2008,0,0,0,1,4,,Zach Parise,23,H,7,5,3,8,2,1,3,0,1,0.714,0.429,1.143
2046,usa,2008,0,0,0,1,5,,Paul Martin,27,P,7,1,7,8,0,2,0,0,0,0.143,1.000,1.143
2047,usa,2008,0,0,0,1,6,,Patrick O'Sullivan,23,H,7,3,3,6,2,0,1,0,0,0.429,0.429,0.857
2048,usa,2008,0,0,0,1,7,,Jason Pominville,25,H,7,2,3,5,0,1,2,0,0,0.286,0.429,0.714
2049,usa,2008,0,0,0,1,8,,Tom Gilbert,25,P,7,1,3,4,0,0,0,0,0,0.143,0.429,0.571
2050,usa,2008,0,0,0,1,9,,Drew Stafford,22,H,7,1,3,4,6,4,0,1,0,0.143,0.429,0.571
2051,usa,2008,0,0,0,1,10,,Peter Mueller,20,H,7,0,4,4,0,3,0,0,0,0.000,0.571,0.571
2052,usa,2008,0,0,0,1,11,,Brandon Dubinsky,22,H,4,3,0,3,2,1,1,0,0,0.750,0.000,0.750
2053,usa,2008,0,0,0,1,12,,James Wisniewski,24,P,6,1,2,3,6,2,0,0,0,0.167,0.333,0.500
2054,usa,2008,0,0,0,1,13,,Adam Burish,25,H,7,0,3,3,27,2,0,0,0,0.000,0.429,0.429
2055,usa,2008,0,0,0,1,14,,Lee Stempniak,25,H,7,0,3,3,6,0,0,0,0,0.000,0.429,0.429
2056,usa,2008,0,0,0,1,15,,Keith Ballard,25,P,5,0,2,2,16,0,0,0,0,0.000,0.400,0.400
2057,usa,2008,0,0,0,1,16,,David Booth,23,H,7,1,0,1,2,0,0,0,0,0.143,0.000,0.143
2058,usa,2008,0,0,0,1,17,,David Backes,24,H,6,0,1,1,35,0,0,0,0,0.000,0.167,0.167
2059,usa,2008,0,0,0,1,18,,Tim Gleason,25,P,6,0,1,1,6,-1,0,0,0,0.000,0.167,0.167
2060,usa,2008,0,0,0,1,19,,Jordan Leopold,27,P,4,0,1,1,6,0,0,0,0,0.000,0.250,0.250
2061,usa,2008,0,0,0,1,20,,Jeff Halpern,31,H,3,0,1,1,4,-1,0,0,0,0.000,0.333,0.333
2062,usa,2008,0,0,0,1,21,,Matt Greene,24,P,7,0,0,0,38,1,0,0,0,0.000,0.000,0.000
2063,usa,2008,0,0,0,1,22,,Mark Stuart,24,P,7,0,0,0,4,2,0,0,0,0.000,0.000,0.000
2064,usa,2008,0,0,0,1,23,,Robert Esche,30,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
2065,usa,2008,0,0,0,1,24,,Tim Thomas,34,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
2066,usa,2008,0,0,0,1,25,,Craig Anderson,26,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2067,usa,2007,0,0,0,1,1,,Lee Stempniak,24,H,7,6,4,10,27,2,2,0,2,0.857,0.571,1.429
2068,usa,2007,0,0,0,1,2,,Paul Stastny,21,H,7,4,4,8,2,0,1,0,1,0.571,0.571,1.143
2069,usa,2007,0,0,0,1,3,,Phil Kessel,19,H,7,2,5,7,6,1,0,0,1,0.286,0.714,1.000
2070,usa,2007,0,0,0,1,4,,Brandon Bochenski,25,H,7,2,3,5,6,-2,2,0,0,0.286,0.429,0.714
2071,usa,2007,0,0,0,1,5,,Erik Cole,28,H,7,1,4,5,2,-1,0,0,0,0.143,0.571,0.714
2072,usa,2007,0,0,0,1,6,,Andrew Hutchinson,27,P,7,3,1,4,2,-1,2,0,0,0.429,0.143,0.571
2073,usa,2007,0,0,0,1,7,,Tyler Arnason,28,H,7,1,3,4,0,1,0,0,0,0.143,0.429,0.571
2074,usa,2007,0,0,0,1,8,,Chad Larose,25,H,7,2,1,3,2,1,0,1,0,0.286,0.143,0.429
2075,usa,2007,0,0,0,1,9,,Toby Petersen,28,H,7,2,1,3,4,3,0,1,0,0.286,0.143,0.429
2076,usa,2007,0,0,0,1,10,,Chris Clark,31,H,6,2,1,3,4,1,0,0,0,0.333,0.167,0.500
2077,usa,2007,0,0,0,1,11,,David Backes,22,H,7,1,2,3,6,4,0,1,0,0.143,0.286,0.429
2078,usa,2007,0,0,0,1,12,,Ryan Suter,22,P,7,1,2,3,12,2,1,0,0,0.143,0.286,0.429
2079,usa,2007,0,0,0,1,13,,Keith Ballard,24,P,7,0,3,3,16,0,0,0,0,0.000,0.429,0.429
2080,usa,2007,0,0,0,1,14,,Matt Greene,23,P,7,0,2,2,6,4,0,0,0,0.000,0.286,0.286
2081,usa,2007,0,0,0,1,15,,Erik Johnson,19,P,7,0,2,2,4,2,0,0,0,0.000,0.286,0.286
2082,usa,2007,0,0,0,1,16,,Jack Johnson,20,P,7,1,0,1,0,-1,0,0,0,0.143,0.000,0.143
2083,usa,2007,0,0,0,1,17,,Andrew Alberts,25,P,7,0,1,1,14,2,0,0,0,0.000,0.143,0.143
2084,usa,2007,0,0,0,1,18,,Adam Hall,26,H,7,0,1,1,2,1,0,0,0,0.000,0.143,0.143
2085,usa,2007,0,0,0,1,19,,Brian Pothier,30,P,7,0,1,1,4,-1,0,0,0,0.000,0.143,0.143
2086,usa,2007,0,0,0,1,20,,John Grahame,31,M,7,0,0,0,2,,0,0,0,0.000,0.000,0.000
2087,usa,2007,0,0,0,1,21,,Nathan Davis,20,H,7,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2088,usa,2007,0,0,0,1,22,,Jason Bacashihua,24,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2089,usa,2007,0,0,0,1,23,,Zach Parise,22,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2090,usa,2006,0,0,0,1,1,,Dustin Brown,21,H,7,5,2,7,10,0,4,0,1,0.714,0.286,1.000
2091,usa,2006,0,0,0,1,2,,Ryan Malone,26,H,7,2,2,4,12,-1,0,0,0,0.286,0.286,0.571
2092,usa,2006,0,0,0,1,3,,Mark Cullen,27,H,7,1,2,3,0,-2,0,0,1,0.143,0.286,0.429
2093,usa,2006,0,0,0,1,4,,Andy Hilbert,25,H,7,0,3,3,10,-3,0,0,0,0.000,0.429,0.429
2094,usa,2006,0,0,0,1,5,,Phil Kessel,18,H,7,1,1,2,2,2,0,0,0,0.143,0.143,0.286
2095,usa,2006,0,0,0,1,6,,Richard Park,29,H,7,1,1,2,0,-3,0,0,0,0.143,0.143,0.286
2096,usa,2006,0,0,0,1,7,,Ryan Suter,21,P,7,1,1,2,10,2,1,0,0,0.143,0.143,0.286
2097,usa,2006,0,0,0,1,8,,Andrew Alberts,24,P,7,1,0,1,14,-1,0,0,1,0.143,0.000,0.143
2098,usa,2006,0,0,0,1,9,,Yan Stastny,23,H,7,1,0,1,2,1,0,0,0,0.143,0.000,0.143
2099,usa,2006,0,0,0,1,10,,Patrick O'Sullivan,21,H,3,1,0,1,0,0,1,0,1,0.333,0.000,0.333
2100,usa,2006,0,0,0,1,11,,Ryan Kesler,21,H,7,0,1,1,0,1,0,0,0,0.000,0.143,0.143
2101,usa,2006,0,0,0,1,12,,Mike Komisarek,24,P,7,0,1,1,4,0,0,0,0,0.000,0.143,0.143
2102,usa,2006,0,0,0,1,13,,Jim Slater,23,H,7,0,1,1,2,0,0,0,0,0.000,0.143,0.143
2103,usa,2006,0,0,0,1,14,,Drew Stafford,20,H,7,0,1,1,0,0,0,0,0,0.000,0.143,0.143
2104,usa,2006,0,0,0,1,15,,Joe Corvo,28,P,7,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2105,usa,2006,0,0,0,1,16,,Hal Gill,31,P,7,0,0,0,14,0,0,0,0,0.000,0.000,0.000
2106,usa,2006,0,0,0,1,17,,Adam Hall,25,H,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2107,usa,2006,0,0,0,1,18,,Freddy Meyer,25,P,7,0,0,0,6,-2,0,0,0,0.000,0.000,0.000
2108,usa,2006,0,0,0,1,19,,Brooks Orpik,25,P,7,0,0,0,10,0,0,0,0,0.000,0.000,0.000
2109,usa,2006,0,0,0,1,20,,Marty Reasoner,29,H,7,0,0,0,8,-3,0,0,0,0.000,0.000,0.000
2110,usa,2006,0,0,0,1,21,,Craig Anderson,24,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
2111,usa,2006,0,0,0,1,22,,Jason Bacashihua,23,M,3,0,0,0,0,,0,0,0,0.000,0.000,0.000
2112,usa,2006,0,0,0,1,23,,R.J. Umberger,24,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2113,usa,2005,0,0,0,1,1,,Mike Knuble,32,H,7,4,2,6,8,4,1,0,1,0.571,0.286,0.857
2114,usa,2005,0,0,0,1,2,,Brett Hauer,33,P,7,2,4,6,4,0,2,0,0,0.286,0.571,0.857
2115,usa,2005,0,0,0,1,3,,Erik Cole,26,H,7,1,5,6,6,7,0,0,0,0.143,0.714,0.857
2116,usa,2005,0,0,0,1,4,,Doug Weight,34,H,7,1,5,6,0,2,0,0,0,0.143,0.714,0.857
2117,usa,2005,0,0,0,1,5,,Mark Parrish,28,H,6,5,0,5,6,2,2,0,1,0.833,0.000,0.833
2118,usa,2005,0,0,0,1,6,,Mike Modano,34,H,7,3,1,4,4,5,0,0,0,0.429,0.143,0.571
2119,usa,2005,0,0,0,1,7,,Brian Gionta,26,H,7,2,1,3,6,1,1,0,0,0.286,0.143,0.429
2120,usa,2005,0,0,0,1,8,,Andy Roach,31,P,7,0,3,3,4,5,0,0,0,0.000,0.429,0.429
2121,usa,2005,0,0,0,1,9,,Yan Stastny,22,H,7,2,0,2,6,1,0,2,1,0.286,0.000,0.286
2122,usa,2005,0,0,0,1,10,,Aaron Miller,33,P,7,0,2,2,6,0,0,0,0,0.000,0.286,0.286
2123,usa,2005,0,0,0,1,11,,Zach Parise,20,H,3,0,2,2,0,-1,0,0,0,0.000,0.667,0.667
2124,usa,2005,0,0,0,1,12,,Adam Hall,24,H,7,1,0,1,2,0,0,0,0,0.143,0.000,0.143
2125,usa,2005,0,0,0,1,13,,Jeff Halpern,28,H,7,1,0,1,6,1,0,0,0,0.143,0.000,0.143
2126,usa,2005,0,0,0,1,14,,Richard Park,28,H,5,1,0,1,0,1,1,0,0,0.200,0.000,0.200
2127,usa,2005,0,0,0,1,15,,David Legwand,24,H,7,0,1,1,4,0,0,0,0,0.000,0.143,0.143
2128,usa,2005,0,0,0,1,16,,Jordan Leopold,24,P,7,0,1,1,0,1,0,0,0,0.000,0.143,0.143
2129,usa,2005,0,0,0,1,17,,Mike York,27,H,7,0,1,1,0,1,0,0,0,0.000,0.143,0.143
2130,usa,2005,0,0,0,1,18,,Rick DiPietro,23,M,4,0,1,1,2,,0,0,0,0.000,0.250,0.250
2131,usa,2005,0,0,0,1,19,,Hal Gill,30,P,7,0,0,0,6,4,0,0,0,0.000,0.000,0.000
2132,usa,2005,0,0,0,1,20,,John-Michael Liles,24,P,7,0,0,0,0,5,0,0,0,0.000,0.000,0.000
2133,usa,2005,0,0,0,1,21,,Paul Martin,24,P,7,0,0,0,2,0,0,0,0,0.000,0.000,0.000
2134,usa,2005,0,0,0,1,22,,Ty Conklin,29,M,3,0,0,0,2,,0,0,0,0.000,0.000,0.000
2135,usa,2005,0,0,0,1,23,,Kevyn Adams,30,H,1,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2136,usa,2005,0,0,0,1,24,,Ryan Suter,20,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2137,usa,2004,0,0,1,0,1,,Richard Park,27,H,9,5,3,8,0,5,2,0,0,0.556,0.333,0.889
2138,usa,2004,0,0,1,0,2,,Chris Drury,27,H,9,3,3,6,27,3,0,1,2,0.333,0.333,0.667
2139,usa,2004,0,0,1,0,3,,Matt Cullen,27,H,9,2,4,6,4,2,0,0,0,0.222,0.444,0.667
2140,usa,2004,0,0,1,0,4,,Erik Westrum,24,H,9,3,2,5,6,4,0,0,0,0.333,0.222,0.556
2141,usa,2004,0,0,1,0,5,,Andy Roach,30,P,9,2,3,5,0,3,0,0,2,0.222,0.333,0.556
2142,usa,2004,0,0,1,0,6,,Bates Battaglia,28,H,9,2,2,4,14,5,0,1,0,0.222,0.222,0.444
2143,usa,2004,0,0,1,0,7,,Jeff Halpern,27,H,9,2,2,4,4,0,0,0,0,0.222,0.222,0.444
2144,usa,2004,0,0,1,0,8,,Dustin Brown,19,H,9,1,3,4,4,1,0,0,0,0.111,0.333,0.444
2145,usa,2004,0,0,1,0,9,,Ryan Malone,24,H,9,3,0,3,2,0,2,0,1,0.333,0.000,0.333
2146,usa,2004,0,0,1,0,10,,Mike Grier,29,H,9,1,2,3,8,3,0,0,0,0.111,0.222,0.333
2147,usa,2004,0,0,1,0,11,,Paul Mara,24,P,9,1,2,3,8,1,1,0,0,0.111,0.222,0.333
2148,usa,2004,0,0,1,0,12,,Blake Sloan,28,H,9,2,0,2,4,0,0,0,0,0.222,0.000,0.222
2149,usa,2004,0,0,1,0,13,,Jeff Jillson,23,P,9,1,1,2,6,2,1,0,0,0.111,0.111,0.222
