,Maa,Vuosi,Gold,Silver,Bronze,No_medal,#,,Nimi,Ikä,PP,O,M,S,P,RM,+/-,YVM,AVM,VM,M/O,S/O,P/O
2513,slovakia,2012,0,1,0,0,7,,Libor Hudacek,21,H,10,2,3,5,0,0,1,0,0,0.200,0.300,0.500
2514,slovakia,2012,0,1,0,0,8,,Zdeno Chara,35,P,10,2,2,4,4,4,1,0,0,0.200,0.200,0.400
2515,slovakia,2012,0,1,0,0,9,,Juraj Mikus,25,H,10,1,3,4,4,2,0,0,0,0.100,0.300,0.400
2516,slovakia,2012,0,1,0,0,10,,Tomas Surovy,30,H,10,0,4,4,12,1,0,0,0,0.000,0.400,0.400
2517,slovakia,2012,0,1,0,0,11,,Milan Bartovic,31,H,10,3,0,3,6,-3,0,0,0,0.300,0.000,0.300
2518,slovakia,2012,0,1,0,0,12,,Dominik Granak,28,P,6,2,1,3,6,0,0,0,0,0.333,0.167,0.500
2519,slovakia,2012,0,1,0,0,13,,Ivan Baranka,26,P,10,0,3,3,2,5,0,0,0,0.000,0.300,0.300
2520,slovakia,2012,0,1,0,0,14,,Mario Bliznak,25,H,10,0,3,3,2,-2,0,0,0,0.000,0.300,0.300
2521,slovakia,2012,0,1,0,0,15,,Michel Miklik,29,H,10,1,1,2,0,1,0,0,0,0.100,0.100,0.200
2522,slovakia,2012,0,1,0,0,16,,Marcel Hascak,25,H,10,0,1,1,2,-1,0,0,0,0.000,0.100,0.100
2523,slovakia,2012,0,1,0,0,17,,Tomas Starosta,30,P,10,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2524,slovakia,2012,0,1,0,0,18,,Michal Sersen,26,P,10,0,0,0,4,-1,0,0,0,0.000,0.000,0.000
2525,slovakia,2012,0,1,0,0,19,,Rene Vydareny,30,P,10,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
2526,slovakia,2012,0,1,0,0,20,,Jan Laco,30,M,9,0,0,0,0,,0,0,0,0.000,0.000,0.000
2527,slovakia,2012,0,1,0,0,21,,Marcel Hossa,30,H,6,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2528,slovakia,2012,0,1,0,0,22,,Marek Hovorka,27,H,4,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
2529,slovakia,2012,0,1,0,0,23,,Peter Hamerlik,30,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2530,slovakia,2012,0,1,0,0,24,,Kristián Kudroc,30,P,1,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2531,slovakia,2011,0,0,0,1,1,,Miroslav Satan,36,H,6,3,2,5,4,4,0,0,1,0.500,0.333,0.833
2532,slovakia,2011,0,0,0,1,2,,Ladislav Nagy,31,H,4,3,2,5,4,4,0,0,0,0.750,0.500,1.250
2533,slovakia,2011,0,0,0,1,3,,Marian Gaborik,29,H,6,2,1,3,0,-2,1,0,0,0.333,0.167,0.500
2534,slovakia,2011,0,0,0,1,4,,Jozef Stumpel,38,H,6,2,1,3,2,2,1,0,0,0.333,0.167,0.500
2535,slovakia,2011,0,0,0,1,5,,Pavol Demitra,36,H,6,1,2,3,0,-2,0,0,0,0.167,0.333,0.500
2536,slovakia,2011,0,0,0,1,6,,Tomas Surovy,29,H,6,1,1,2,2,1,0,0,0,0.167,0.167,0.333
2537,slovakia,2011,0,0,0,1,7,,Richard Zednik,35,H,6,1,1,2,2,-3,0,0,0,0.167,0.167,0.333
2538,slovakia,2011,0,0,0,1,8,,Marian Hossa,32,H,5,1,1,2,2,-1,1,0,0,0.200,0.200,0.400
2539,slovakia,2011,0,0,0,1,9,,Lubos Bartecko,34,H,4,1,1,2,8,-1,0,0,0,0.250,0.250,0.500
2540,slovakia,2011,0,0,0,1,10,,Milan Jurcina,27,P,6,0,2,2,4,-1,0,0,0,0.000,0.333,0.333
2541,slovakia,2011,0,0,0,1,11,,Ivan Majeský,34,P,6,0,2,2,6,3,0,0,0,0.000,0.333,0.333
2542,slovakia,2011,0,0,0,1,12,,Michal Handzu,34,H,5,0,2,2,0,0,0,0,0,0.000,0.400,0.400
2543,slovakia,2011,0,0,0,1,13,,Lubomir Vinovský,34,P,3,0,2,2,0,1,0,0,0,0.000,0.667,0.667
2544,slovakia,2011,0,0,0,1,14,,Marcel Hossa,29,H,6,1,0,1,2,-1,0,0,1,0.167,0.000,0.167
2545,slovakia,2011,0,0,0,1,15,,Jaroslav Halak,25,M,6,0,1,1,0,,0,0,0,0.000,0.167,0.167
2546,slovakia,2011,0,0,0,1,16,,Branko Radivojevic,30,H,6,0,1,1,6,-1,0,0,0,0.000,0.167,0.167
2547,slovakia,2011,0,0,0,1,17,,Peter Podhradsky,31,P,6,0,1,1,0,1,0,0,0,0.000,0.167,0.167
2548,slovakia,2011,0,0,0,1,18,,Dominik Granak,27,P,6,0,1,1,0,3,0,0,0,0.000,0.167,0.167
2549,slovakia,2011,0,0,0,1,19,,Stefan Ruzicka,26,H,5,0,1,1,2,2,0,0,0,0.000,0.200,0.200
2550,slovakia,2011,0,0,0,1,20,,Martin Cibak,30,H,3,0,1,1,2,0,0,0,0,0.000,0.333,0.333
2551,slovakia,2011,0,0,0,1,21,,Martin Strbak,36,P,6,0,0,0,2,1,0,0,0,0.000,0.000,0.000
2552,slovakia,2011,0,0,0,1,22,,Ivan Baranka,25,P,6,0,0,0,4,-5,0,0,0,0.000,0.000,0.000
2553,slovakia,2011,0,0,0,1,23,,Michal Sersen,25,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2554,slovakia,2010,0,0,0,1,1,,Milan Bartovic,29,H,6,2,2,4,2,-1,0,0,0,0.333,0.333,0.667
2555,slovakia,2010,0,0,0,1,2,,Ivan Ciernik,32,H,6,3,0,3,4,-2,1,0,1,0.500,0.000,0.500
2556,slovakia,2010,0,0,0,1,3,,Richard Lintner,32,P,6,0,3,3,2,-4,0,0,0,0.000,0.500,0.500
2557,slovakia,2010,0,0,0,1,4,,Tomas Starosta,28,P,6,0,3,3,4,0,0,0,0,0.000,0.500,0.500
2558,slovakia,2010,0,0,0,1,5,,Marek Zagrapan,23,H,6,2,0,2,2,-1,1,0,1,0.333,0.000,0.333
2559,slovakia,2010,0,0,0,1,6,,Tomas Tatar,19,H,6,2,0,2,4,-2,0,0,0,0.333,0.000,0.333
2560,slovakia,2010,0,0,0,1,7,,Ivan Majeský,33,P,6,1,1,2,0,-2,0,0,0,0.167,0.167,0.333
2561,slovakia,2010,0,0,0,1,8,,Andrej Podkonický,31,H,6,1,1,2,4,-1,0,0,0,0.167,0.167,0.333
2562,slovakia,2010,0,0,0,1,9,,Marek Svatos,27,H,6,1,1,2,6,-1,1,0,0,0.167,0.167,0.333
2563,slovakia,2010,0,0,0,1,10,,Andrej Sekera,23,P,6,0,2,2,2,-2,0,0,0,0.000,0.333,0.333
2564,slovakia,2010,0,0,0,1,11,,Richard Panik,19,H,6,0,2,2,6,3,0,0,0,0.000,0.333,0.333
2565,slovakia,2010,0,0,0,1,12,,Vladimir Mihalik,23,P,6,1,0,1,4,-1,0,0,0,0.167,0.000,0.167
2566,slovakia,2010,0,0,0,1,13,,Roman Kukumberg,30,H,6,0,1,1,0,-5,0,0,0,0.000,0.167,0.167
2567,slovakia,2010,0,0,0,1,14,,Dominik Granak,26,P,6,0,1,1,2,-4,0,0,0,0.000,0.167,0.167
2568,slovakia,2010,0,0,0,1,15,,Peter Frühauf,27,P,4,0,1,1,2,0,0,0,0,0.000,0.250,0.250
2569,slovakia,2010,0,0,0,1,16,,Peter Budaj,27,M,6,0,0,0,0,,0,0,0,0.000,0.000,0.000
2570,slovakia,2010,0,0,0,1,17,,Tomas Bulik,24,H,6,0,0,0,4,-2,0,0,0,0.000,0.000,0.000
2571,slovakia,2010,0,0,0,1,18,,Vladimir Dravecky,25,H,6,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
2572,slovakia,2010,0,0,0,1,19,,Michal Macho,28,H,6,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
2573,slovakia,2010,0,0,0,1,20,,Stanislav Gron,31,H,3,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2574,slovakia,2010,0,0,0,1,21,,Miroslav Zalesak,29,H,3,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2575,slovakia,2010,0,0,0,1,22,,Miroslav Satan,35,H,2,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2576,slovakia,2010,0,0,0,1,23,,Rastislav Stana,30,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2577,slovakia,2009,0,0,0,1,1,,Marcel Hossa,27,H,6,3,2,5,4,-1,1,0,0,0.500,0.333,0.833
2578,slovakia,2009,0,0,0,1,2,,Michal Handzu,32,H,6,0,4,4,6,2,0,0,0,0.000,0.667,0.667
2579,slovakia,2009,0,0,0,1,3,,Lubos Bartecko,32,H,6,3,0,3,6,1,0,0,1,0.500,0.000,0.500
2580,slovakia,2009,0,0,0,1,4,,Stefan Ruzicka,24,H,6,2,1,3,2,-4,1,0,0,0.333,0.167,0.500
2581,slovakia,2009,0,0,0,1,5,,Ladislav Nagy,29,H,6,1,2,3,2,0,1,0,1,0.167,0.333,0.500
2582,slovakia,2009,0,0,0,1,6,,Dominik Granak,25,P,6,1,1,2,2,-3,1,0,0,0.167,0.167,0.333
2583,slovakia,2009,0,0,0,1,7,,Andrej Sekera,22,P,6,0,2,2,2,3,0,0,0,0.000,0.333,0.333
2584,slovakia,2009,0,0,0,1,8,,Peter Smrek,30,P,6,1,0,1,6,-4,1,0,0,0.167,0.000,0.167
2585,slovakia,2009,0,0,0,1,9,,Tomas Surovy,27,H,5,1,0,1,0,0,0,0,0,0.200,0.000,0.200
2586,slovakia,2009,0,0,0,1,10,,Jaroslav Obsut,33,P,6,0,1,1,0,3,0,0,0,0.000,0.167,0.167
2587,slovakia,2009,0,0,0,1,11,,Branko Radivojevic,28,H,6,0,1,1,4,-1,0,0,0,0.000,0.167,0.167
2588,slovakia,2009,0,0,0,1,12,,Ivan Baranka,23,P,6,0,1,1,4,-3,0,0,0,0.000,0.167,0.167
2589,slovakia,2009,0,0,0,1,13,,Juraj Mikus,22,H,6,0,1,1,2,-3,0,0,0,0.000,0.167,0.167
2590,slovakia,2009,0,0,0,1,14,,Rene Vydareny,27,P,6,0,1,1,0,-3,0,0,0,0.000,0.167,0.167
2591,slovakia,2009,0,0,0,1,15,,Peter Olvecky,23,H,5,0,1,1,2,-3,0,0,0,0.000,0.200,0.200
2592,slovakia,2009,0,0,0,1,16,,Milan Bartovic,28,H,6,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
2593,slovakia,2009,0,0,0,1,17,,Jiri Bicek,30,H,6,0,0,0,2,-5,0,0,0,0.000,0.000,0.000
2594,slovakia,2009,0,0,0,1,18,,Boris Valabik,23,P,6,0,0,0,16,-6,0,0,0,0.000,0.000,0.000
2595,slovakia,2009,0,0,0,1,19,,Jaroslav Halak,23,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
2596,slovakia,2009,0,0,0,1,20,,Rastislav Pavlikovsky,32,H,4,0,0,0,0,1,0,0,0,0.000,0.000,0.000
2597,slovakia,2009,0,0,0,1,21,,Juraj Stefanka,33,H,4,0,0,0,6,-3,0,0,0,0.000,0.000,0.000
2598,slovakia,2009,0,0,0,1,22,,Ivan Svarny,24,P,3,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
2599,slovakia,2009,0,0,0,1,23,,Jan Lasak,30,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2600,slovakia,2009,0,0,0,1,24,,Rastislav Stana,29,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2601,slovakia,2009,0,0,0,1,25,,Michal Macho,27,H,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2602,slovakia,2008,0,0,0,1,1,,Lubomir Vinovský,31,P,5,2,7,9,0,5,0,0,1,0.400,1.400,1.800
2603,slovakia,2008,0,0,0,1,2,,Juraj Kolnik,27,H,5,3,4,7,2,3,2,0,1,0.600,0.800,1.400
2604,slovakia,2008,0,0,0,1,3,,Marcel Hossa,26,H,5,2,5,7,2,6,0,0,1,0.400,1.000,1.400
2605,slovakia,2008,0,0,0,1,4,,Robert Petrovicky,34,H,5,4,2,6,2,1,3,0,0,0.800,0.400,1.200
2606,slovakia,2008,0,0,0,1,5,,Ivan Ciernik,30,H,5,2,2,4,6,-1,1,0,0,0.400,0.400,0.800
2607,slovakia,2008,0,0,0,1,6,,Andrej Podkonický,29,H,5,1,1,2,2,0,0,0,0,0.200,0.200,0.400
2608,slovakia,2008,0,0,0,1,7,,Peter Fabus,28,H,5,0,2,2,4,1,0,0,0,0.000,0.400,0.400
2609,slovakia,2008,0,0,0,1,8,,Miroslav Kovacik,29,H,5,1,0,1,4,-1,0,0,0,0.200,0.000,0.200
2610,slovakia,2008,0,0,0,1,9,,Andrej Kollar,31,H,5,1,0,1,2,0,0,0,0,0.200,0.000,0.200
2611,slovakia,2008,0,0,0,1,10,,Tibor Melicharek,31,H,4,1,0,1,2,0,0,1,0,0.250,0.000,0.250
2612,slovakia,2008,0,0,0,1,11,,Peter Podhradsky,28,P,3,1,0,1,0,3,0,0,0,0.333,0.000,0.333
2613,slovakia,2008,0,0,0,1,12,,Andrej Sekera,21,P,5,0,1,1,2,3,0,0,0,0.000,0.200,0.200
2614,slovakia,2008,0,0,0,1,13,,Dominik Granak,24,P,5,0,1,1,4,2,0,0,0,0.000,0.200,0.200
2615,slovakia,2008,0,0,0,1,14,,Peter Huzevka,31,H,5,0,1,1,0,1,0,0,0,0.000,0.200,0.200
2616,slovakia,2008,0,0,0,1,15,,Frantisek Skladany,26,H,5,0,1,1,4,0,0,0,0,0.000,0.200,0.200
2617,slovakia,2008,0,0,0,1,16,,Ivan Majeský,31,P,5,0,0,0,8,-1,0,0,0,0.000,0.000,0.000
2618,slovakia,2008,0,0,0,1,17,,Branislav Mezei,27,P,5,0,0,0,8,0,0,0,0,0.000,0.000,0.000
2619,slovakia,2008,0,0,0,1,18,,Martin Strbak,33,P,5,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
2620,slovakia,2008,0,0,0,1,19,,Tomas Starosta,26,P,5,0,0,0,2,-2,0,0,0,0.000,0.000,0.000
2621,slovakia,2008,0,0,0,1,20,,Jan Lasak,29,M,4,0,0,0,0,,0,0,0,0.000,0.000,0.000
2622,slovakia,2008,0,0,0,1,21,,Radovan Somík,30,H,4,0,0,0,2,0,0,0,0,0.000,0.000,0.000
2623,slovakia,2008,0,0,0,1,22,,Juraj Mikus,21,H,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2624,slovakia,2008,0,0,0,1,23,,Rene Vydareny,26,P,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2625,slovakia,2008,0,0,0,1,24,,Peter Budaj,25,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2626,slovakia,2007,0,0,0,1,1,,Marian Gaborik,25,H,6,5,6,11,14,6,0,0,1,0.833,1.000,1.833
2627,slovakia,2007,0,0,0,1,2,,Richard Kapus,34,H,7,3,5,8,2,3,0,0,0,0.429,0.714,1.143
2628,slovakia,2007,0,0,0,1,3,,Miroslav Satan,32,H,7,1,7,8,4,2,0,0,0,0.143,1.000,1.143
2629,slovakia,2007,0,0,0,1,4,,Peter Podhradsky,27,P,7,2,5,7,6,3,2,0,1,0.286,0.714,1.000
2630,slovakia,2007,0,0,0,1,5,,Marian Hossa,28,H,6,2,4,6,6,1,1,0,0,0.333,0.667,1.000
2631,slovakia,2007,0,0,0,1,6,,Marek Uram,32,H,7,2,3,5,2,1,0,0,1,0.286,0.429,0.714
2632,slovakia,2007,0,0,0,1,7,,Zdeno Chara,30,P,7,3,1,4,4,4,1,0,0,0.429,0.143,0.571
2633,slovakia,2007,0,0,0,1,8,,Pavol Demitra,32,H,6,2,2,4,12,3,0,0,1,0.333,0.333,0.667
2634,slovakia,2007,0,0,0,1,9,,Branko Radivojevic,26,H,7,2,1,3,6,0,1,0,0,0.286,0.143,0.429
2635,slovakia,2007,0,0,0,1,10,,Milan Jurcina,23,P,7,1,1,2,8,6,1,0,0,0.143,0.143,0.286
2636,slovakia,2007,0,0,0,1,11,,Roman Kukumberg,27,H,7,1,1,2,8,0,0,0,0,0.143,0.143,0.286
2637,slovakia,2007,0,0,0,1,12,,Radovan Somík,29,H,6,1,1,2,2,-1,0,0,0,0.167,0.167,0.333
2638,slovakia,2007,0,0,0,1,13,,Martin Strbak,32,P,7,0,1,1,2,0,0,0,0,0.000,0.143,0.143
2639,slovakia,2007,0,0,0,1,14,,Tomas Surovy,25,H,7,0,1,1,4,0,0,0,0,0.000,0.143,0.143
2640,slovakia,2007,0,0,0,1,15,,Miroslav Kovacik,28,H,7,0,1,1,0,-1,0,0,0,0.000,0.143,0.143
2641,slovakia,2007,0,0,0,1,16,,Richard Stehlik,22,P,6,0,1,1,2,2,0,0,0,0.000,0.167,0.167
2642,slovakia,2007,0,0,0,1,17,,Tomas Harant,26,P,7,0,0,0,0,-2,0,0,0,0.000,0.000,0.000
2643,slovakia,2007,0,0,0,1,18,,Tibor Melicharek,30,H,7,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
2644,slovakia,2007,0,0,0,1,19,,Tomas Starosta,25,P,6,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2645,slovakia,2007,0,0,0,1,20,,Ivan Ciernik,29,H,5,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2646,slovakia,2007,0,0,0,1,21,,Karol Krizan,26,M,5,0,0,0,0,,0,0,0,0.000,0.000,0.000
2647,slovakia,2007,0,0,0,1,22,,Andrej Podkonický,28,H,4,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2648,slovakia,2007,0,0,0,1,23,,Jaroslav Halak,21,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2649,slovakia,2007,0,0,0,1,24,,Dominik Granak,23,P,1,0,0,0,0,-1,0,0,0,0.000,0.000,0.000
2650,slovakia,2006,0,0,0,1,1,,Rastislav Pavlikovsky,29,H,7,1,6,7,4,3,0,0,0,0.143,0.857,1.000
2651,slovakia,2006,0,0,0,1,2,,Marian Hossa,27,H,5,1,6,7,0,2,0,0,0,0.200,1.200,1.400
2652,slovakia,2006,0,0,0,1,3,,Dusan Milo,33,P,7,3,3,6,2,6,1,0,0,0.429,0.429,0.857
2653,slovakia,2006,0,0,0,1,4,,Milan Bartovic,25,H,7,2,4,6,8,4,0,0,0,0.286,0.571,0.857
2654,slovakia,2006,0,0,0,1,5,,Richard Kapus,33,H,7,3,2,5,4,2,1,0,2,0.429,0.286,0.714
2655,slovakia,2006,0,0,0,1,6,,Ivan Ciernik,28,H,7,2,3,5,8,4,1,0,0,0.286,0.429,0.714
2656,slovakia,2006,0,0,0,1,7,,Tomas Surovy,24,H,7,2,2,4,4,-1,1,0,0,0.286,0.286,0.571
2657,slovakia,2006,0,0,0,1,8,,Andrej Kollar,29,H,7,2,2,4,10,4,0,2,0,0.286,0.286,0.571
2658,slovakia,2006,0,0,0,1,9,,Marcel Hossa,24,H,7,1,3,4,6,3,1,0,0,0.143,0.429,0.571
2659,slovakia,2006,0,0,0,1,10,,Martin Cibak,25,H,7,2,1,3,8,0,1,0,0,0.286,0.143,0.429
2660,slovakia,2006,0,0,0,1,11,,Milan Jurcina,22,P,7,2,1,3,8,7,1,0,0,0.286,0.143,0.429
2661,slovakia,2006,0,0,0,1,12,,Miroslav Kovacik,27,H,7,2,1,3,4,6,0,0,0,0.286,0.143,0.429
2662,slovakia,2006,0,0,0,1,13,,Martin Strbak,31,P,7,1,1,2,8,4,1,0,0,0.143,0.143,0.286
2663,slovakia,2006,0,0,0,1,14,,Rene Vydareny,24,P,7,1,0,1,6,-2,1,0,1,0.143,0.000,0.143
2664,slovakia,2006,0,0,0,1,15,,Michal Hudec,26,H,3,1,0,1,0,0,1,0,0,0.333,0.000,0.333
2665,slovakia,2006,0,0,0,1,16,,Miroslav Zalesak,25,H,7,0,1,1,2,-1,0,0,0,0.000,0.143,0.143
2666,slovakia,2006,0,0,0,1,17,,Lubomir Vaic,29,H,7,0,0,0,2,1,0,0,0,0.000,0.000,0.000
2667,slovakia,2006,0,0,0,1,18,,Dominik Granak,22,P,7,0,0,0,6,1,0,0,0,0.000,0.000,0.000
2668,slovakia,2006,0,0,0,1,19,,Richard Stehlik,21,P,7,0,0,0,2,3,0,0,0,0.000,0.000,0.000
2669,slovakia,2006,0,0,0,1,20,,Karol Krizan,25,M,7,0,0,0,0,,0,0,0,0.000,0.000,0.000
2670,slovakia,2006,0,0,0,1,21,,Tomas Harant,26,P,7,0,0,0,4,1,0,0,0,0.000,0.000,0.000
2671,slovakia,2006,0,0,0,1,22,,Jan Lasak,27,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2672,slovakia,2006,0,0,0,1,23,,Andrej Meszaros,20,P,1,0,0,0,0,-3,0,0,0,0.000,0.000,0.000
2673,slovakia,2005,0,0,0,1,1,,Zigmund Palffy,32,H,7,5,4,9,10,1,2,0,2,0.714,0.571,1.286
2674,slovakia,2005,0,0,0,1,2,,Lubomir Vinovský,28,P,7,2,6,8,0,2,2,0,0,0.286,0.857,1.143
2675,slovakia,2005,0,0,0,1,3,,Marian Hossa,26,H,7,4,3,7,6,4,1,0,1,0.571,0.429,1.000
2676,slovakia,2005,0,0,0,1,4,,Pavol Demitra,30,H,7,2,5,7,2,4,1,1,0,0.286,0.714,1.000
2677,slovakia,2005,0,0,0,1,5,,Martin Strbak,30,P,7,2,5,7,10,3,2,0,0,0.286,0.714,1.000
2678,slovakia,2005,0,0,0,1,6,,Jozef Stumpel,32,H,7,0,7,7,6,2,0,0,0,0.000,1.000,1.000
2679,slovakia,2005,0,0,0,1,7,,Marian Gaborik,23,H,7,3,1,4,6,3,0,0,1,0.429,0.143,0.571
2680,slovakia,2005,0,0,0,1,8,,Miroslav Satan,30,H,7,2,2,4,8,-1,2,0,0,0.286,0.286,0.571
2681,slovakia,2005,0,0,0,1,9,,Michal Handzu,28,H,7,3,0,3,2,-1,0,0,0,0.429,0.000,0.429
2682,slovakia,2005,0,0,0,1,10,,Peter Pucher,30,H,7,0,3,3,2,0,0,0,0,0.000,0.429,0.429
2683,slovakia,2005,0,0,0,1,11,,Richard Zednik,29,H,7,1,1,2,10,-1,1,0,0,0.143,0.143,0.286
2684,slovakia,2005,0,0,0,1,12,,Zdeno Chara,28,P,7,0,2,2,2,1,0,0,0,0.000,0.286,0.286
2685,slovakia,2005,0,0,0,1,13,,Lubos Bartecko,28,H,7,0,1,1,4,2,0,0,0,0.000,0.143,0.143
2686,slovakia,2005,0,0,0,1,14,,Jan Lasak,26,M,6,0,1,1,0,,0,0,0,0.000,0.167,0.167
2687,slovakia,2005,0,0,0,1,15,,Vladimir Orszagh,27,H,5,0,1,1,0,0,0,0,0,0.000,0.200,0.200
2688,slovakia,2005,0,0,0,1,16,,Richard Lintner,27,P,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2689,slovakia,2005,0,0,0,1,17,,Radoslav Suchy,29,P,7,0,0,0,0,1,0,0,0,0.000,0.000,0.000
2690,slovakia,2005,0,0,0,1,18,,Dominik Granak,21,P,7,0,0,0,4,3,0,0,0,0.000,0.000,0.000
2691,slovakia,2005,0,0,0,1,19,,Rene Vydareny,23,P,7,0,0,0,12,-3,0,0,0,0.000,0.000,0.000
2692,slovakia,2005,0,0,0,1,20,,Juraj Stefanka,29,H,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2693,slovakia,2005,0,0,0,1,21,,Jaroslav Obsut,29,P,4,0,0,0,2,-1,0,0,0,0.000,0.000,0.000
2694,slovakia,2005,0,0,0,1,22,,Marcel Hossa,23,H,2,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2695,slovakia,2005,0,0,0,1,23,,Rastislav Stana,25,M,2,0,0,0,0,,0,0,0,0.000,0.000,0.000
2696,slovakia,2005,0,0,0,1,24,,Ivan Majeský,28,P,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2697,slovakia,2004,0,0,0,1,1,,Pavol Demitra,29,H,9,4,4,8,4,5,3,0,1,0.444,0.444,0.889
2698,slovakia,2004,0,0,0,1,2,,Miroslav Satan,29,H,9,4,4,8,4,4,0,0,1,0.444,0.444,0.889
2699,slovakia,2004,0,0,0,1,3,,Marian Hossa,25,H,9,2,5,7,2,5,1,0,1,0.222,0.556,0.778
2700,slovakia,2004,0,0,0,1,4,,Marian Gaborik,22,H,9,4,2,6,4,5,0,1,1,0.444,0.222,0.667
2701,slovakia,2004,0,0,0,1,5,,Richard Lintner,26,P,8,2,3,5,6,5,0,0,0,0.250,0.375,0.625
2702,slovakia,2004,0,0,0,1,6,,Lubos Bartecko,27,H,9,2,2,4,6,5,0,0,0,0.222,0.222,0.444
2703,slovakia,2004,0,0,0,1,7,,Jozef Stumpel,31,H,9,1,2,3,2,4,1,0,0,0.111,0.222,0.333
2704,slovakia,2004,0,0,0,1,8,,Zdeno Chara,27,P,9,2,0,2,2,6,1,0,1,0.222,0.000,0.222
2705,slovakia,2004,0,0,0,1,9,,Martin Strbak,29,P,9,1,1,2,2,5,1,0,0,0.111,0.111,0.222
2706,slovakia,2004,0,0,0,1,10,,Rastislav Pavlikovsky,27,H,9,1,1,2,6,2,0,0,0,0.111,0.111,0.222
2707,slovakia,2004,0,0,0,1,11,,Vladimir Orszagh,26,H,9,0,2,2,8,3,0,0,0,0.000,0.222,0.222
2708,slovakia,2004,0,0,0,1,12,,Ladislav Cierny,29,P,9,0,2,2,6,4,0,0,0,0.000,0.222,0.222
2709,slovakia,2004,0,0,0,1,13,,Ronald Petrovicky,27,H,9,1,0,1,10,1,0,0,0,0.111,0.000,0.111
2710,slovakia,2004,0,0,0,1,14,,Richard Kapus,31,H,9,0,1,1,6,1,0,0,0,0.000,0.111,0.111
2711,slovakia,2004,0,0,0,1,15,,Dominik Granak,20,P,9,0,1,1,4,1,0,0,0,0.000,0.111,0.111
2712,slovakia,2004,0,0,0,1,16,,Andrej Meszaros,18,P,7,0,1,1,2,0,0,0,0,0.000,0.143,0.143
2713,slovakia,2004,0,0,0,1,17,,Jan Lasak,25,M,9,0,0,0,0,,0,0,0,0.000,0.000,0.000
2714,slovakia,2004,0,0,0,1,18,,Ivan Majeský,27,P,9,0,0,0,6,2,0,0,0,0.000,0.000,0.000
2715,slovakia,2004,0,0,0,1,19,,Branislav Mezei,23,P,9,0,0,0,6,1,0,0,0,0.000,0.000,0.000
2716,slovakia,2004,0,0,0,1,20,,Roman Kukumberg,24,H,9,0,0,0,2,1,0,0,0,0.000,0.000,0.000
2717,slovakia,2004,0,0,0,1,21,,Juraj Kolnik,23,H,7,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2718,slovakia,2004,0,0,0,1,22,,Juraj Stefanka,28,H,3,0,0,0,0,0,0,0,0,0.000,0.000,0.000
2719,slovakia,2004,0,0,0,1,23,,Karol Krizan,23,M,1,0,0,0,0,,0,0,0,0.000,0.000,0.000
2720,slovakia,2003,0,0,1,0,1,,Zigmund Palffy,30,H,9,7,8,15,18,9,3,1,1,0.778,0.889,1.667
2721,slovakia,2003,0,0,1,0,2,,Jozef Stumpel,30,H,9,4,11,15,0,7,3,0,1,0.444,1.222,1.667
2722,slovakia,2003,0,0,1,0,3,,Lubomir Vinovský,26,P,9,4,8,12,2,11,1,0,2,0.444,0.889,1.333
2723,slovakia,2003,0,0,1,0,4,,Miroslav Satan,28,H,9,6,4,10,2,2,3,0,1,0.667,0.444,1.111
2724,slovakia,2003,0,0,1,0,5,,Richard Zednik,27,H,9,5,3,8,6,9,2,0,0,0.556,0.333,0.889
